t,I,S,R
7.92,426.273,483.757,89.9698
7.93,427.803,481.7,90.4976
7.94,429.328,479.644,91.0273
7.95,430.851,477.59,91.5589
7.96,432.37,475.537,92.0924
7.97,433.886,473.486,92.6278
7.98,435.398,471.437,93.165
7.99,436.906,469.39,93.7041
8,438.411,467.344,94.245
8.01,439.912,465.3,94.7878
8.02,441.409,463.259,95.3324
8.03,442.902,461.219,95.8789
8.04,444.391,459.182,96.4272
8.05,445.876,457.147,96.9773
8.06,447.357,455.114,97.5292
8.07,448.834,453.083,98.083
8.08,450.306,451.055,98.6386
8.09,451.775,449.029,99.196
8.1,453.239,447.006,99.7552
8.11,454.698,444.986,100.316
8.12,456.153,442.968,100.879
8.13,457.603,440.953,101.444
8.14,459.049,438.941,102.01
8.15,460.49,436.932,102.578
8.16,461.927,434.925,103.148
8.17,463.358,432.922,103.72
8.18,464.785,430.922,104.293
8.19,466.207,428.925,104.868
8.2,467.624,426.931,105.445
8.21,469.036,424.94,106.024
8.22,470.443,422.953,106.604
8.23,471.844,420.969,107.186
8.24,473.241,418.989,107.77
8.25,474.632,417.012,108.356
8.26,476.018,415.039,108.943
8.27,477.399,413.069,109.532
8.28,478.774,411.103,110.123
8.29,480.144,409.141,110.715
8.3,481.508,407.183,111.309
8.31,482.867,405.228,111.905
8.32,484.22,403.278,112.502
8.33,485.567,401.331,113.101
8.34,486.909,399.389,113.702
8.35,488.245,397.45,114.304
8.36,489.575,395.516,114.908
8.37,490.9,393.586,115.514
8.38,492.218,391.661,116.121
8.39,493.531,389.739,116.73
8.4,494.837,387.822,117.34
8.41,496.138,385.91,117.952
8.42,497.432,384.002,118.566
8.43,498.721,382.098,119.181
8.44,500.003,380.199,119.798
8.45,501.279,378.305,120.416
8.46,502.549,376.415,121.036
8.47,503.812,374.53,121.658
8.48,505.069,372.65,122.281
8.49,506.32,370.775,122.905
8.5,507.565,368.904,123.531
8.51,508.803,367.039,124.159
8.52,510.034,365.178,124.788
8.53,511.259,363.322,125.419
8.54,512.478,361.472,126.051
8.55,513.689,359.626,126.684
8.56,514.895,357.786,127.319
8.57,516.093,355.951,127.956
8.58,517.285,354.121,128.594
8.59,518.47,352.296,129.233
8.6,519.649,350.477,129.874
8.61,520.821,348.663,130.517
8.62,521.985,346.854,131.16
8.63,523.143,345.051,131.806
8.64,524.295,343.253,132.452
8.65,525.439,341.461,133.1
8.66,526.576,339.674,133.75
8.67,527.707,337.893,134.4
8.68,528.83,336.117,135.053
8.69,529.947,334.347,135.706
8.7,531.056,332.583,136.361
8.71,532.158,330.824,137.017
8.72,533.254,329.071,137.675
8.73,534.342,327.324,138.334
8.74,535.423,325.583,138.994
8.75,536.497,323.847,139.656
8.76,537.564,322.118,140.318
8.77,538.624,320.394,140.983
8.78,539.676,318.676,141.648
8.79,540.721,316.964,142.315
8.8,541.759,315.258,142.983
8.81,542.79,313.558,143.652
8.82,543.813,311.864,144.323
8.83,544.83,310.176,144.994
8.84,545.838,308.494,145.667
8.85,546.84,306.819,146.341
8.86,547.834,305.149,147.017
8.87,548.821,303.485,147.694
8.88,549.801,301.828,148.371
8.89,550.773,300.177,149.05
8.9,551.738,298.532,149.731
8.91,552.695,296.893,150.412
8.92,553.645,295.26,151.094
8.93,554.588,293.634,151.778
8.94,555.523,292.014,152.463
8.95,556.451,290.4,153.149
8.96,557.371,288.793,153.836
8.97,558.284,287.192,154.524
8.98,559.19,285.597,155.213
8.99,560.088,284.009,155.904
9,560.978,282.427,156.595
9.01,561.862,280.851,157.288
9.02,562.737,279.282,157.981
9.03,563.605,277.719,158.676
9.04,564.466,276.162,159.372
9.05,565.319,274.612,160.068
9.06,566.165,273.069,160.766
9.07,567.003,271.532,161.465
9.08,567.834,270.001,162.165
9.09,568.658,268.477,162.865
9.1,569.474,266.959,163.567
9.11,570.282,265.448,164.27
9.12,571.083,263.943,164.974
9.13,571.876,262.445,165.678
9.14,572.662,260.954,166.384
9.15,573.441,259.468,167.091
9.16,574.212,257.99,167.798
9.17,574.976,256.518,168.507
9.18,575.732,255.052,169.216
9.19,576.481,253.593,169.926
9.2,577.222,252.141,170.637
9.21,577.956,250.695,171.349
9.22,578.682,249.255,172.062
9.23,579.401,247.823,172.776
9.24,580.113,246.396,173.491
9.25,580.817,244.977,174.206
9.26,581.514,243.563,174.923
9.27,582.204,242.157,175.64
9.28,582.886,240.757,176.358
9.29,583.56,239.363,177.077
9.3,584.228,237.976,177.796
9.31,584.888,236.596,178.517
9.32,585.54,235.222,179.238
9.33,586.186,233.854,179.96
9.34,586.824,232.494,180.682
9.35,587.455,231.139,181.406
9.36,588.078,229.791,182.13
9.37,588.695,228.45,182.855
9.38,589.304,227.116,183.581
9.39,589.905,225.787,184.307
9.4,590.5,224.466,185.034
9.41,591.087,223.15,185.762
9.42,591.667,221.842,186.491
9.43,592.24,220.54,187.22
9.44,592.806,219.244,187.95
9.45,593.365,217.955,188.681
9.46,593.916,216.672,189.412
9.47,594.461,215.395,190.144
9.48,594.998,214.126,190.876
9.49,595.529,212.862,191.609
9.5,596.052,211.605,192.343
9.51,596.568,210.355,193.077
9.52,597.077,209.11,193.812
9.53,597.579,207.873,194.548
9.54,598.075,206.641,195.284
9.55,598.563,205.416,196.021
9.56,599.044,204.197,196.758
9.57,599.519,202.985,197.496
9.58,599.986,201.779,198.235
9.59,600.447,200.58,198.974
9.6,600.901,199.386,199.713
9.61,601.348,198.199,200.453
9.62,601.788,197.019,201.194
9.63,602.221,195.844,201.935
9.64,602.648,194.676,202.676
9.65,603.068,193.514,203.418
9.66,603.481,192.358,204.161
9.67,603.887,191.209,204.904
9.68,604.287,190.065,205.647
9.69,604.68,188.928,206.391
9.7,605.067,187.797,207.136
9.71,605.447,186.673,207.88
9.72,605.82,185.554,208.626
9.73,606.187,184.441,209.371
9.74,606.548,183.335,210.118
9.75,606.901,182.235,210.864
9.76,607.249,181.14,211.611
9.77,607.59,180.052,212.358
9.78,607.924,178.97,213.106
9.79,608.252,177.894,213.854
9.8,608.574,176.824,214.602
9.81,608.889,175.759,215.351
9.82,609.198,174.701,216.1
9.83,609.501,173.649,216.85
9.84,609.798,172.603,217.6
9.85,610.088,171.562,218.35
9.86,610.372,170.528,219.1
9.87,610.65,169.499,219.851
9.88,610.922,168.476,220.602
9.89,611.187,167.459,221.354
9.9,611.447,166.448,222.105
9.91,611.7,165.442,222.857
9.92,611.948,164.443,223.61
9.93,612.189,163.449,224.362
9.94,612.424,162.461,225.115
9.95,612.654,161.478,225.868
9.96,612.877,160.502,226.621
9.97,613.095,159.53,227.375
9.98,613.307,158.565,228.128
9.99,613.512,157.605,228.882
10,613.712,156.651,229.637
10.01,613.907,155.702,230.391
10.02,614.095,154.759,231.145
10.03,614.278,153.822,231.9
10.04,614.455,152.89,232.655
10.05,614.626,151.963,233.41
10.06,614.792,151.042,234.166
10.07,614.952,150.127,234.921
10.08,615.107,149.216,235.677
10.09,615.256,148.312,236.433
10.1,615.399,147.412,237.189
10.11,615.537,146.518,237.945
10.12,615.669,145.63,238.701
10.13,615.796,144.746,239.457
10.14,615.918,143.868,240.214
10.15,616.034,142.996,240.97
10.16,616.145,142.128,241.727
10.17,616.251,141.266,242.484
10.18,616.351,140.409,243.24
10.19,616.446,139.557,243.997
10.2,616.536,138.71,244.754
10.21,616.62,137.868,245.511
10.22,616.7,137.032,246.269
10.23,616.774,136.201,247.026
10.24,616.843,135.374,247.783
10.25,616.907,134.553,248.54
10.26,616.966,133.737,249.298
10.27,617.02,132.925,250.055
10.28,617.069,132.119,250.812
10.29,617.112,131.318,251.57
10.3,617.151,130.521,252.327
10.31,617.186,129.73,253.085
10.32,617.215,128.943,253.842
10.33,617.239,128.162,254.599
10.34,617.259,127.385,255.357
10.35,617.273,126.613,256.114
10.36,617.283,125.845,256.872
10.37,617.288,125.083,257.629
10.38,617.289,124.325,258.386
10.39,617.285,123.572,259.143
10.4,617.276,122.823,259.901
10.41,617.263,122.08,260.658
10.42,617.245,121.341,261.415
10.43,617.222,120.606,262.172
10.44,617.195,119.876,262.929
10.45,617.163,119.151,263.686
10.46,617.127,118.43,264.443
10.47,617.087,117.714,265.199
10.48,617.042,117.002,265.956
10.49,616.992,116.295,266.712
10.5,616.939,115.593,267.469
10.51,616.88,114.894,268.225
10.52,616.818,114.2,268.981
10.53,616.752,113.511,269.738
10.54,616.681,112.826,270.493
10.55,616.606,112.145,271.249
10.56,616.526,111.469,272.005
10.57,616.443,110.797,272.761
10.58,616.355,110.129,273.516
10.59,616.264,109.465,274.271
10.6,616.168,108.806,275.026
10.61,616.068,108.151,275.781
10.62,615.964,107.5,276.536
10.63,615.857,106.853,277.291
10.64,615.745,106.21,278.045
10.65,615.629,105.572,278.799
10.66,615.51,104.937,279.553
10.67,615.386,104.307,280.307
10.68,615.259,103.681,281.061
10.69,615.128,103.058,281.814
10.7,614.993,102.44,282.568
10.71,614.854,101.826,283.321
10.72,614.711,101.215,284.073
10.73,614.565,100.609,284.826
10.74,614.415,100.006,285.578
10.75,614.262,99.4078,286.331
10.76,614.104,98.8131,287.082
10.77,613.944,98.2222,287.834
10.78,613.779,97.6352,288.586
10.79,613.611,97.052,289.337
10.8,613.44,96.4725,290.088
10.81,613.265,95.8968,290.838
10.82,613.086,95.3249,291.589
10.83,612.904,94.7567,292.339
10.84,612.719,94.1921,293.089
10.85,612.53,93.6313,293.838
10.86,612.338,93.0741,294.588
10.87,612.143,92.5205,295.337
10.88,611.944,91.9706,296.086
10.89,611.742,91.4242,296.834
10.9,611.536,90.8814,297.582
10.91,611.328,90.3422,298.33
10.92,611.116,89.8065,299.078
10.93,610.901,89.2743,299.825
10.94,610.682,88.7455,300.572
10.95,610.461,88.2203,301.319
10.96,610.236,87.6985,302.065
10.97,610.009,87.1801,302.811
10.98,609.778,86.6651,303.557
10.99,609.544,86.1535,304.302
11,609.308,85.6453,305.047
11.01,609.068,85.1404,305.792
11.02,608.825,84.6388,306.536
11.03,608.579,84.1405,307.28
11.04,608.331,83.6455,308.024
11.05,608.079,83.1538,308.767
11.06,607.825,82.6653,309.51
11.07,607.567,82.18,310.253
11.08,607.307,81.698,310.995
11.09,607.044,81.2191,311.737
11.1,606.778,80.7434,312.478
11.11,606.51,80.2708,313.219
11.12,606.239,79.8013,313.96
11.13,605.965,79.335,314.7
11.14,605.688,78.8717,315.44
11.15,605.408,78.4115,316.18
11.16,605.126,77.9544,316.919
11.17,604.842,77.5003,317.658
11.18,604.554,77.0492,318.396
11.19,604.265,76.601,319.134
11.2,603.972,76.1559,319.872
11.21,603.677,75.7137,320.609
11.22,603.38,75.2745,321.346
11.23,603.08,74.8381,322.082
11.24,602.777,74.4047,322.818
11.25,602.472,73.9741,323.554
11.26,602.165,73.5464,324.289
11.27,601.855,73.1216,325.024
11.28,601.543,72.6995,325.758
11.29,601.228,72.2803,326.492
11.3,600.911,71.8639,327.225
11.31,600.592,71.4502,327.958
11.32,600.27,71.0393,328.691
11.33,599.946,70.6311,329.423
11.34,599.62,70.2257,330.154
11.35,599.291,69.8229,330.886
11.36,598.961,69.4229,331.616
11.37,598.628,69.0255,332.347
11.38,598.293,68.6307,333.076
11.39,597.956,68.2386,333.806
11.4,597.616,67.8491,334.535
11.41,597.275,67.4622,335.263
11.42,596.931,67.0779,335.991
11.43,596.585,66.6962,336.719
11.44,596.237,66.317,337.446
11.45,595.888,65.9403,338.172
11.46,595.536,65.5662,338.898
11.47,595.182,65.1945,339.624
11.48,594.826,64.8254,340.349
11.49,594.468,64.4587,341.074
11.5,594.108,64.0944,341.798
11.51,593.746,63.7326,342.521
11.52,593.382,63.3733,343.244
11.53,593.017,63.0163,343.967
11.54,592.649,62.6617,344.689
11.55,592.28,62.3095,345.411
11.56,591.908,61.9596,346.132
11.57,591.535,61.6121,346.853
11.58,591.16,61.2669,347.573
11.59,590.783,60.924,348.293
11.6,590.405,60.5835,349.012
11.61,590.025,60.2452,349.73
11.62,589.642,59.9091,350.448
11.63,589.259,59.5753,351.166
11.64,588.873,59.2438,351.883
11.65,588.486,58.9145,352.6
11.66,588.097,58.5874,353.316
11.67,587.706,58.2624,354.031
11.68,587.314,57.9397,354.746
11.69,586.92,57.6191,355.461
11.7,586.525,57.3007,356.174
11.71,586.128,56.9844,356.888
11.72,585.729,56.6702,357.601
11.73,585.329,56.3581,358.313
11.74,584.927,56.0481,359.025
11.75,584.524,55.7403,359.736
11.76,584.119,55.4344,360.447
11.77,583.713,55.1306,361.157
11.78,583.305,54.8289,361.866
11.79,582.895,54.5292,362.575
11.8,582.485,54.2315,363.284
11.81,582.072,53.9358,363.992
11.82,581.659,53.642,364.699
11.83,581.244,53.3503,365.406
11.84,580.827,53.0605,366.112
11.85,580.409,52.7726,366.818
11.86,579.99,52.4867,367.523
11.87,579.57,52.2027,368.228
11.88,579.148,51.9206,368.932
11.89,578.725,51.6404,369.635
11.9,578.3,51.3621,370.338
11.91,577.874,51.0856,371.04
11.92,577.447,50.811,371.742
11.93,577.019,50.5383,372.443
11.94,576.589,50.2674,373.144
11.95,576.158,49.9982,373.844
11.96,575.726,49.7309,374.543
11.97,575.293,49.4654,375.242
11.98,574.858,49.2017,375.94
11.99,574.422,48.9398,376.638
12,573.985,48.6796,377.335
12.01,573.547,48.4211,378.032
12.02,573.108,48.1644,378.728
12.03,572.668,47.9094,379.423
12.04,572.226,47.6561,380.118
12.05,571.784,47.4045,380.812
12.06,571.34,47.1546,381.505
12.07,570.895,46.9064,382.198
12.08,570.449,46.6598,382.891
12.09,570.003,46.4149,383.583
12.1,569.555,46.1717,384.274
12.11,569.106,45.9301,384.964
12.12,568.656,45.6901,385.654
12.13,568.205,45.4517,386.344
12.14,567.753,45.2149,387.032
12.15,567.3,44.9796,387.721
12.16,566.846,44.746,388.408
12.17,566.391,44.514,389.095
12.18,565.935,44.2834,389.782
12.19,565.478,44.0545,390.467
12.2,565.02,43.8271,391.153
12.21,564.562,43.6012,391.837
12.22,564.102,43.3768,392.521
12.23,563.642,43.1539,393.204
12.24,563.18,42.9325,393.887
12.25,562.718,42.7126,394.569
12.26,562.255,42.4941,395.251
12.27,561.791,42.2772,395.932
12.28,561.327,42.0617,396.612
12.29,560.861,41.8476,397.291
12.3,560.395,41.635,397.97
12.31,559.927,41.4237,398.649
12.32,559.46,41.2139,399.327
12.33,558.991,41.0055,400.004
12.34,558.521,40.7986,400.68
12.35,558.051,40.5929,401.356
12.36,557.58,40.3887,402.031
12.37,557.108,40.1858,402.706
12.38,556.636,39.9843,403.38
12.39,556.162,39.7842,404.053
12.4,555.688,39.5854,404.726
12.41,555.214,39.3879,405.398
12.42,554.739,39.1917,406.07
12.43,554.263,38.9968,406.741
12.44,553.786,38.8033,407.411
12.45,553.308,38.611,408.08
12.46,552.83,38.4201,408.749
12.47,552.352,38.2304,409.418
12.48,551.873,38.042,410.085
12.49,551.393,37.8548,410.753
12.5,550.912,37.6689,411.419
12.51,550.431,37.4842,412.085
12.52,549.949,37.3008,412.75
12.53,549.467,37.1186,413.414
12.54,548.984,36.9376,414.078
12.55,548.501,36.7578,414.742
12.56,548.017,36.5792,415.404
12.57,547.532,36.4018,416.066
12.58,547.047,36.2256,416.727
12.59,546.561,36.0506,417.388
12.6,546.075,35.8768,418.048
12.61,545.589,35.7041,418.707
12.62,545.101,35.5325,419.366
12.63,544.614,35.3621,420.024
12.64,544.125,35.1929,420.682
12.65,543.637,35.0248,421.338
12.66,543.148,34.8578,421.995
12.67,542.658,34.6919,422.65
12.68,542.168,34.5271,423.305
12.69,541.678,34.3634,423.959
12.7,541.187,34.2008,424.613
12.71,540.695,34.0393,425.266
12.72,540.203,33.8789,425.918
12.73,539.711,33.7195,426.569
12.74,539.218,33.5613,427.22
12.75,538.725,33.404,427.871
12.76,538.232,33.2478,428.52
12.77,537.738,33.0927,429.169
12.78,537.244,32.9386,429.818
12.79,536.749,32.7855,430.465
12.8,536.254,32.6334,431.112
12.81,535.759,32.4824,431.759
12.82,535.263,32.3323,432.404
12.83,534.767,32.1833,433.049
12.84,534.271,32.0352,433.694
12.85,533.774,31.8882,434.338
12.86,533.277,31.7421,434.981
12.87,532.78,31.597,435.623
12.88,532.282,31.4528,436.265
12.89,531.784,31.3097,436.906
12.9,531.286,31.1674,437.546
12.91,530.788,31.0261,438.186
12.92,530.289,30.8858,438.825
12.93,529.79,30.7464,439.464
12.94,529.29,30.6079,440.102
12.95,528.791,30.4704,440.739
12.96,528.291,30.3337,441.375
12.97,527.791,30.198,442.011
12.98,527.29,30.0632,442.646
12.99,526.79,29.9292,443.281
13,526.289,29.7962,443.915
13.01,525.788,29.664,444.548
13.02,525.287,29.5328,445.181
13.03,524.785,29.4023,445.812
13.04,524.284,29.2728,446.444
13.05,523.782,29.1441,447.074
13.06,523.28,29.0163,447.704
13.07,522.777,28.8894,448.333
13.08,522.275,28.7632,448.962
13.09,521.772,28.638,449.59
13.1,521.269,28.5135,450.217
13.11,520.767,28.3899,450.844
13.12,520.263,28.2671,451.469
13.13,519.76,28.1451,452.095
13.14,519.257,28.0239,452.719
13.15,518.753,27.9036,453.343
13.16,518.25,27.784,453.967
13.17,517.746,27.6652,454.589
13.18,517.242,27.5472,455.211
13.19,516.738,27.43,455.832
13.2,516.233,27.3136,456.453
13.21,515.729,27.198,457.073
13.22,515.225,27.0831,457.692
13.23,514.72,26.969,458.311
13.24,514.216,26.8556,458.929
13.25,513.711,26.743,459.546
13.26,513.206,26.6312,460.163
13.27,512.701,26.5201,460.778
13.28,512.197,26.4097,461.394
13.29,511.692,26.3,462.008
13.3,511.187,26.1911,462.622
13.31,510.681,26.0829,463.236
13.32,510.176,25.9755,463.848
13.33,509.671,25.8687,464.46
13.34,509.166,25.7627,465.071
13.35,508.661,25.6573,465.682
13.36,508.155,25.5527,466.292
13.37,507.65,25.4488,466.901
13.38,507.145,25.3455,467.51
13.39,506.639,25.2429,468.118
13.4,506.134,25.141,468.725
13.41,505.628,25.0398,469.332
13.42,505.123,24.9393,469.938
13.43,504.617,24.8394,470.543
13.44,504.112,24.7402,471.148
13.45,503.607,24.6417,471.752
13.46,503.101,24.5438,472.355
13.47,502.596,24.4465,472.958
13.48,502.09,24.35,473.56
13.49,501.585,24.254,474.161
13.5,501.08,24.1587,474.762
13.51,500.574,24.064,475.362
13.52,500.069,23.97,475.961
13.53,499.564,23.8765,476.56
13.54,499.059,23.7837,477.157
13.55,498.554,23.6915,477.755
13.56,498.049,23.6,478.351
13.57,497.544,23.509,478.947
13.58,497.039,23.4186,479.543
13.59,496.534,23.3289,480.137
13.6,496.029,23.2397,480.731
13.61,495.524,23.1511,481.325
13.62,495.019,23.0631,481.917
13.63,494.515,22.9758,482.509
13.64,494.01,22.8889,483.101
13.65,493.506,22.8027,483.691
13.66,493.001,22.717,484.281
13.67,492.497,22.6319,484.871
13.68,491.993,22.5474,485.46
13.69,491.489,22.4634,486.048
13.7,490.985,22.38,486.635
13.71,490.481,22.2972,487.222
13.72,489.977,22.2149,487.808
13.73,489.474,22.1331,488.393
13.74,488.97,22.0519,488.978
13.75,488.467,21.9713,489.562
13.76,487.964,21.8911,490.145
13.77,487.461,21.8116,490.728
13.78,486.958,21.7325,491.31
13.79,486.455,21.654,491.891
13.8,485.952,21.5759,492.472
13.81,485.449,21.4985,493.052
13.82,484.947,21.4215,493.632
13.83,484.445,21.345,494.21
13.84,483.942,21.2691,494.788
13.85,483.44,21.1936,495.366
13.86,482.939,21.1187,495.943
13.87,482.437,21.0442,496.519
13.88,481.935,20.9703,497.094
13.89,481.434,20.8968,497.669
13.9,480.933,20.8239,498.243
13.91,480.432,20.7514,498.817
13.92,479.931,20.6794,499.39
13.93,479.43,20.6079,499.962
13.94,478.93,20.5369,500.533
13.95,478.43,20.4663,501.104
13.96,477.929,20.3963,501.674
13.97,477.43,20.3266,502.244
13.98,476.93,20.2575,502.813
13.99,476.43,20.1888,503.381
14,475.931,20.1206,503.949
14.01,475.432,20.0528,504.515
14.02,474.933,19.9855,505.082
14.03,474.434,19.9187,505.647
14.04,473.935,19.8522,506.212
14.05,473.437,19.7863,506.777
14.06,472.939,19.7208,507.34
14.07,472.441,19.6557,507.903
14.08,471.943,19.591,508.466
14.09,471.446,19.5268,509.027
14.1,470.949,19.463,509.588
14.11,470.452,19.3997,510.149
14.12,469.955,19.3367,510.708
14.13,469.458,19.2742,511.267
14.14,468.962,19.2122,511.826
14.15,468.466,19.1505,512.384
14.16,467.97,19.0892,512.941
14.17,467.474,19.0284,513.497
14.18,466.979,18.968,514.053
14.19,466.484,18.908,514.608
14.2,465.989,18.8483,515.163
14.21,465.494,18.7891,515.717
14.22,465,18.7303,516.27
14.23,464.506,18.6719,516.822
14.24,464.012,18.6139,517.374
14.25,463.518,18.5562,517.926
14.26,463.025,18.499,518.476
14.27,462.532,18.4421,519.026
14.28,462.039,18.3857,519.576
14.29,461.546,18.3296,520.124
14.3,461.054,18.2739,520.672
14.31,460.562,18.2186,521.22
14.32,460.07,18.1636,521.766
14.33,459.578,18.109,522.312
14.34,459.087,18.0548,522.858
14.35,458.596,18.001,523.403
14.36,458.106,17.9475,523.947
14.37,457.615,17.8944,524.49
14.38,457.125,17.8416,525.033
14.39,456.635,17.7892,525.576
14.4,456.146,17.7372,526.117
14.41,455.656,17.6855,526.658
14.42,455.167,17.6342,527.198
14.43,454.679,17.5832,527.738
14.44,454.19,17.5326,528.277
14.45,453.702,17.4823,528.816
14.46,453.214,17.4323,529.353
14.47,452.727,17.3827,529.89
14.48,452.24,17.3335,530.427
14.49,451.753,17.2846,530.963
14.5,451.266,17.236,531.498
14.51,450.78,17.1877,532.032
14.52,450.294,17.1398,532.566
14.53,449.808,17.0922,533.1
14.54,449.323,17.0449,533.632
14.55,448.838,16.998,534.164
14.56,448.353,16.9514,534.696
14.57,447.868,16.9051,535.226
14.58,447.384,16.8591,535.757
14.59,446.901,16.8134,536.286
14.6,446.417,16.7681,536.815
14.61,445.934,16.723,537.343
14.62,445.451,16.6783,537.871
14.63,444.969,16.6339,538.398
14.64,444.486,16.5898,538.924
14.65,444.004,16.546,539.45
14.66,443.523,16.5025,539.975
14.67,443.042,16.4593,540.499
14.68,442.561,16.4164,541.023
14.69,442.08,16.3738,541.546
14.7,441.6,16.3315,542.068
14.71,441.12,16.2895,542.59
14.72,440.641,16.2478,543.112
14.73,440.161,16.2063,543.632
14.74,439.683,16.1652,544.152
14.75,439.204,16.1244,544.672
14.76,438.726,16.0838,545.19
14.77,438.248,16.0435,545.708
14.78,437.771,16.0035,546.226
14.79,437.293,15.9638,546.743
14.8,436.817,15.9244,547.259
14.81,436.34,15.8852,547.775
14.82,435.864,15.8463,548.29
14.83,435.388,15.8077,548.804
14.84,434.913,15.7694,549.318
14.85,434.438,15.7313,549.831
14.86,433.963,15.6935,550.343
14.87,433.489,15.656,550.855
14.88,433.015,15.6187,551.367
14.89,432.541,15.5817,551.877
14.9,432.068,15.545,552.387
14.91,431.595,15.5085,552.897
14.92,431.122,15.4723,553.405
14.93,430.65,15.4363,553.914
14.94,430.178,15.4006,554.421
14.95,429.707,15.3651,554.928
14.96,429.236,15.33,555.434
14.97,428.765,15.295,555.94
14.98,428.295,15.2603,556.445
14.99,427.825,15.2259,556.95
15,427.355,15.1917,557.453
15.01,426.886,15.1577,557.957
15.02,426.417,15.124,558.459
15.03,425.948,15.0905,558.961
15.04,425.48,15.0573,559.463
15.05,425.012,15.0243,559.963
15.06,424.545,14.9916,560.464
15.07,424.078,14.959,560.963
15.08,423.611,14.9268,561.462
15.09,423.145,14.8947,561.96
15.1,422.679,14.8629,562.458
15.11,422.213,14.8313,562.955
15.12,421.748,14.8,563.452
15.13,421.284,14.7689,563.948
15.14,420.819,14.738,564.443
15.15,420.355,14.7073,564.938
15.16,419.892,14.6769,565.432
15.17,419.428,14.6467,565.925
15.18,418.965,14.6167,566.418
15.19,418.503,14.5869,566.91
15.2,418.041,14.5573,567.402
15.21,417.579,14.528,567.893
15.22,417.118,14.4989,568.383
15.23,416.657,14.47,568.873
15.24,416.196,14.4413,569.362
15.25,415.736,14.4128,569.851
15.26,415.277,14.3845,570.339
15.27,414.817,14.3565,570.826
15.28,414.358,14.3286,571.313
15.29,413.9,14.301,571.799
15.3,413.441,14.2736,572.285
15.31,412.984,14.2464,572.77
15.32,412.526,14.2193,573.254
15.33,412.069,14.1925,573.738
15.34,411.613,14.1659,574.221
15.35,411.156,14.1395,574.704
15.36,410.701,14.1133,575.186
15.37,410.245,14.0873,575.667
15.38,409.79,14.0615,576.148
15.39,409.336,14.0359,576.629
15.4,408.881,14.0104,577.108
15.41,408.428,13.9852,577.587
15.42,407.974,13.9602,578.066
15.43,407.521,13.9353,578.544
15.44,407.069,13.9107,579.021
15.45,406.616,13.8862,579.497
15.46,406.165,13.8619,579.974
15.47,405.713,13.8379,580.449
15.48,405.262,13.814,580.924
15.49,404.812,13.7902,581.398
15.5,404.361,13.7667,581.872
15.51,403.912,13.7434,582.345
15.52,403.462,13.7202,582.818
15.53,403.013,13.6972,583.29
15.54,402.565,13.6744,583.761
15.55,402.116,13.6518,584.232
15.56,401.669,13.6294,584.702
15.57,401.221,13.6071,585.172
15.58,400.774,13.585,585.641
15.59,400.328,13.5631,586.109
15.6,399.882,13.5414,586.577
15.61,399.436,13.5198,587.044
15.62,398.991,13.4984,587.511
15.63,398.546,13.4772,587.977
15.64,398.101,13.4561,588.442
15.65,397.657,13.4353,588.907
15.66,397.214,13.4145,589.372
15.67,396.771,13.394,589.835
15.68,396.328,13.3736,590.299
15.69,395.885,13.3534,590.761
15.7,395.443,13.3334,591.223
15.71,395.002,13.3135,591.685
15.72,394.561,13.2938,592.146
15.73,394.12,13.2742,592.606
15.74,393.679,13.2548,593.066
15.75,393.24,13.2356,593.525
15.76,392.8,13.2165,593.983
15.77,392.361,13.1976,594.441
15.78,391.922,13.1788,594.899
15.79,391.484,13.1602,595.356
15.8,391.046,13.1418,595.812
15.81,390.609,13.1235,596.268
15.82,390.172,13.1053,596.723
15.83,389.735,13.0873,597.177
15.84,389.299,13.0695,597.631
15.85,388.863,13.0518,598.085
15.86,388.428,13.0343,598.538
15.87,387.993,13.0169,598.99
15.88,387.559,12.9997,599.442
15.89,387.125,12.9826,599.893
15.9,386.691,12.9657,600.343
15.91,386.258,12.9489,600.793
15.92,385.825,12.9322,601.243
15.93,385.392,12.9157,601.692
15.94,384.961,12.8994,602.14
15.95,384.529,12.8832,602.588
15.96,384.098,12.8671,603.035
15.97,383.667,12.8512,603.482
15.98,383.237,12.8354,603.928
15.99,382.807,12.8198,604.373
16,382.378,12.8043,604.818
16.01,381.949,12.7889,605.263
16.02,381.52,12.7737,605.706
16.03,381.092,12.7586,606.15
16.04,380.664,12.7436,606.592
16.05,380.237,12.7288,607.034
16.06,379.81,12.7141,607.476
16.07,379.383,12.6996,607.917
16.08,378.957,12.6852,608.357
16.09,378.532,12.6709,608.797
16.1,378.107,12.6568,609.237
16.11,377.682,12.6428,609.676
16.12,377.257,12.6289,610.114
16.13,376.833,12.6151,610.551
16.14,376.41,12.6015,610.989
16.15,375.987,12.588,611.425
16.16,375.564,12.5746,611.861
16.17,375.142,12.5614,612.297
16.18,374.72,12.5483,612.732
16.19,374.299,12.5353,613.166
16.2,373.878,12.5225,613.6
16.21,373.457,12.5097,614.033
16.22,373.037,12.4971,614.466
16.23,372.618,12.4846,614.898
16.24,372.198,12.4723,615.329
16.25,371.779,12.46,615.761
16.26,371.361,12.4479,616.191
16.27,370.943,12.4359,616.621
16.28,370.526,12.424,617.05
16.29,370.108,12.4123,617.479
16.3,369.692,12.4006,617.908
16.31,369.275,12.3891,618.335
16.32,368.86,12.3777,618.763
16.33,368.444,12.3664,619.189
16.34,368.029,12.3553,619.616
