Veces,Probabilidad,Diferencia,Pago_Lanzamiento,Pago_Finalizar,Esperado
10000,0.500000,3,10.000000,100.000000,9.646000
10,0.500000,3,10.000000,100.000000,24.000000
500,0.500000,3,10.000000,100.000000,10.920000
10000,0.500000,3,10.000000,100.000000,9.550000
10,0.500000,3,10.000000,100.000000,8.000000
500,0.500000,3,10.000000,100.000000,6.960000
10000,0.500000,3,10.000000,100.000000,9.410000
10,0.500000,3,10.000000,100.000000,46.000000
500,0.500000,3,10.000000,100.000000,12.600000
10000,0.500000,3,10.000000,100.000000,10.298000
10,0.500000,3,10.000000,100.000000,36.000000
500,0.500000,3,10.000000,100.000000,12.680000
10000,0.500000,3,10.000000,100.000000,10.560000
10,0.500000,3,10.000000,100.000000,12.000000
500,0.500000,3,10.000000,100.000000,3.880000
10000,0.500000,3,10.000000,100.000000,11.292000
