Veces,Probabilidad,Diferencia,Pago_Lanzamiento,Pago_Finalizar,Esperado
500,0.500000,1,10.000000,100.000000,90.000000
500,0.500000,2,10.000000,100.000000,59.799999
500,0.500000,3,10.000000,100.000000,12.840000
500,0.500000,4,10.000000,100.000000,-65.440002
500,0.500000,5,10.000000,100.000000,-158.479996
500,0.500000,6,10.000000,100.000000,-260.399994
500,0.500000,7,10.000000,100.000000,-392.320007
500,0.500000,8,10.000000,100.000000,-548.799988
500,0.500000,9,10.000000,100.000000,-668.159973
500,0.500000,10,10.000000,100.000000,-871.840027
500,0.500000,1,10.000000,100.000000,90.000000
500,0.500000,2,10.000000,100.000000,58.560001
500,0.500000,3,10.000000,100.000000,15.720000
500,0.500000,4,10.000000,100.000000,-63.680000
500,0.500000,5,10.000000,100.000000,-159.720001
500,0.500000,6,10.000000,100.000000,-243.960007
500,0.500000,7,10.000000,100.000000,-424.000000
500,0.500000,8,10.000000,100.000000,-542.960022
500,0.500000,9,10.000000,100.000000,-710.640015
500,0.500000,10,10.000000,100.000000,-865.599976
500,0.500000,1,10.000000,100.000000,90.000000
500,0.500000,2,10.000000,100.000000,60.119999
500,0.500000,3,10.000000,100.000000,9.480000
500,0.500000,4,10.000000,100.000000,-61.680000
500,0.500000,5,10.000000,100.000000,-148.039993
500,0.500000,6,10.000000,100.000000,-283.920013
500,0.500000,7,10.000000,100.000000,-391.480011
500,0.500000,8,10.000000,100.000000,-525.719971
500,0.500000,9,10.000000,100.000000,-706.280029
500,0.500000,10,10.000000,100.000000,-889.119995
500,0.500000,1,10.000000,100.000000,90.000000
500,0.500000,2,10.000000,100.000000,59.759998
500,0.500000,3,10.000000,100.000000,13.680000
500,0.500000,4,10.000000,100.000000,-61.680000
500,0.500000,5,10.000000,100.000000,-141.759995
500,0.500000,6,10.000000,100.000000,-259.079987
500,0.500000,7,10.000000,100.000000,-386.839996
