	t	x	y
	1238	0	173.509
	1239	0	173.49
	1240	0	173.472
	1241	0	173.453
	1242	0	173.434
	1243	0	173.416
	1244	0	173.397
	1245	0	173.379
	1246	0	173.36
	1247	0	173.341
	1248	0	173.323
	1249	0	173.304
	1250	0	173.286
	1251	0	173.267
	1252	0	173.249
	1253	0	173.23
	1254	0	173.211
	1255	0	173.193
	1256	0	173.174
	1257	0	173.156
	1258	0	173.137
	1259	0	173.119
	1260	0	173.1
	1261	0	173.082
	1262	0	173.063
	1263	0	173.045
	1264	0	173.026
	1265	0	173.008
	1266	0	172.989
	1267	0	172.971
	1268	0	172.952
	1269	0	172.934
	1270	0	172.915
	1271	0	172.897
	1272	0	172.878
	1273	0	172.86
	1274	0	172.841
	1275	0	172.823
	1276	0	172.804
	1277	0	172.786
	1278	0	172.767
	1279	0	172.749
	1280	0	172.73
	1281	0	172.712
	1282	0	172.693
	1283	0	172.675
	1284	0	172.657
	1285	0	172.638
	1286	0	172.62
	1287	0	172.601
	1288	0	172.583
	1289	0	172.564
	1290	0	172.546
	1291	0	172.528
	1292	0	172.509
	1293	0	172.491
	1294	0	172.472
	1295	0	172.454
	1296	0	172.436
	1297	0	172.417
	1298	0	172.399
	1299	0	172.38
	1300	0	172.362
	1301	0	172.344
	1302	0	172.325
	1303	0	172.307
	1304	0	172.289
	1305	0	172.27
	1306	0	172.252
	1307	0	172.234
	1308	0	172.215
	1309	0	172.197
	1310	0	172.179
	1311	0	172.16
	1312	0	172.142
	1313	0	172.124
	1314	0	172.105
	1315	0	172.087
	1316	0	172.069
	1317	0	172.05
	1318	0	172.032
	1319	0	172.014
	1320	0	171.995
	1321	0	171.977
	1322	0	171.959
	1323	0	171.941
	1324	0	171.922
	1325	0	171.904
	1326	0	171.886
	1327	0	171.868
	1328	0	171.849
	1329	0	171.831
	1330	0	171.813
	1331	0	171.794
	1332	0	171.776
	1333	0	171.758
	1334	0	171.74
	1335	0	171.721
	1336	0	171.703
	1337	0	171.685
	1338	0	171.667
	1339	0	171.649
	1340	0	171.63
	1341	0	171.612
	1342	0	171.594
	1343	0	171.576
	1344	0	171.558
	1345	0	171.539
	1346	0	171.521
	1347	0	171.503
	1348	0	171.485
	1349	0	171.467
	1350	0	171.448
	1351	0	171.43
	1352	0	171.412
	1353	0	171.394
	1354	0	171.376
	1355	0	171.358
	1356	0	171.339
	1357	0	171.321
	1358	0	171.303
	1359	0	171.285
	1360	0	171.267
	1361	0	171.249
	1362	0	171.231
	1363	0	171.212
	1364	0	171.194
	1365	0	171.176
	1366	0	171.158
	1367	0	171.14
	1368	0	171.122
	1369	0	171.104
	1370	0	171.086
	1371	0	171.068
	1372	0	171.049
	1373	0	171.031
	1374	0	171.013
	1375	0	170.995
	1376	0	170.977
	1377	0	170.959
	1378	0	170.941
	1379	0	170.923
	1380	0	170.905
	1381	0	170.887
	1382	0	170.869
	1383	0	170.851
	1384	0	170.833
	1385	0	170.815
	1386	0	170.797
	1387	0	170.778
	1388	0	170.76
	1389	0	170.742
	1390	0	170.724
	1391	0	170.706
	1392	0	170.688
	1393	0	170.67
	1394	0	170.652
	1395	0	170.634
	1396	0	170.616
	1397	0	170.598
	1398	0	170.58
	1399	0	170.562
	1400	0	170.544
	1401	0	170.526
	1402	0	170.508
	1403	0	170.49
	1404	0	170.472
	1405	0	170.454
	1406	0	170.436
	1407	0	170.419
	1408	0	170.401
	1409	0	170.383
	1410	0	170.365
	1411	0	170.347
	1412	0	170.329
	1413	0	170.311
	1414	0	170.293
	1415	0	170.275
	1416	0	170.257
	1417	0	170.239
	1418	0	170.221
	1419	0	170.203
	1420	0	170.185
	1421	0	170.167
	1422	0	170.15
	1423	0	170.132
	1424	0	170.114
	1425	0	170.096
	1426	0	170.078
	1427	0	170.06
	1428	0	170.042
	1429	0	170.024
	1430	0	170.006
	1431	0	169.989
	1432	0	169.971
	1433	0	169.953
	1434	0	169.935
	1435	0	169.917
	1436	0	169.899
	1437	0	169.881
	1438	0	169.864
	1439	0	169.846
	1440	0	169.828
	1441	0	169.81
	1442	0	169.792
	1443	0	169.774
	1444	0	169.757
	1445	0	169.739
	1446	0	169.721
	1447	0	169.703
	1448	0	169.685
	1449	0	169.668
	1450	0	169.65
	1451	0	169.632
	1452	0	169.614
	1453	0	169.596
	1454	0	169.579
	1455	0	169.561
	1456	0	169.543
	1457	0	169.525
	1458	0	169.507
	1459	0	169.49
	1460	0	169.472
	1461	0	169.454
	1462	0	169.436
	1463	0	169.419
	1464	0	169.401
	1465	0	169.383
	1466	0	169.365
	1467	0	169.348
	1468	0	169.33
	1469	0	169.312
	1470	0	169.295
	1471	0	169.277
	1472	0	169.259
	1473	0	169.241
	1474	0	169.224
	1475	0	169.206
	1476	0	169.188
	1477	0	169.171
	1478	0	169.153
	1479	0	169.135
	1480	0	169.117
	1481	0	169.1
	1482	0	169.082
	1483	0	169.064
	1484	0	169.047
	1485	0	169.029
	1486	0	169.011
	1487	0	168.994
	1488	0	168.976
	1489	0	168.958
	1490	0	168.941
	1491	0	168.923
	1492	0	168.905
	1493	0	168.888
