espera_carga,dt_espera_carga,espera_descarga,dt_espera_descarga,procesados,dt_procesados,estancia,dt_estancia,porcent_ocio,dt_porcent_ocio
0.109435,0.090554,0.055023,0.030600,78.873802,8.953213,6.728796,0.867668,67.961014,7.775863
0.107534,0.091815,0.054688,0.029448,78.813698,8.897725,6.711459,0.860604,68.011147,7.586445
0.107576,0.085717,0.054670,0.029221,78.810600,8.732447,6.717902,0.844404,68.025322,7.571534
0.105735,0.083615,0.054172,0.029435,78.829903,8.823116,6.698774,0.835609,68.113792,7.774783
0.108327,0.087241,0.055274,0.029888,79.008904,8.806665,6.717381,0.846899,67.897003,7.531937
0.107692,0.084689,0.055123,0.029831,78.958801,8.832022,6.721711,0.841605,67.925613,7.627858
0.106836,0.086982,0.054657,0.029966,78.739098,8.802463,6.711519,0.850636,68.041397,7.624527
0.107418,0.084218,0.054841,0.029414,78.832001,8.799053,6.715016,0.833238,67.995918,7.661819
0.107669,0.086374,0.054910,0.029578,78.964500,8.817221,6.717293,0.846199,67.946678,7.542154
0.108268,0.086728,0.055029,0.029540,78.973503,8.900311,6.718596,0.841579,67.919220,7.620722
0.107644,0.088514,0.054743,0.030138,78.820801,8.837636,6.712841,0.863646,68.023865,7.548225
0.106385,0.084157,0.054229,0.029491,78.706299,8.781897,6.705047,0.834070,68.027367,7.620250
0.108100,0.087520,0.054982,0.029718,78.993301,8.797849,6.715657,0.861143,67.892281,7.594141
0.106941,0.084905,0.054779,0.029708,79.007500,8.768243,6.704637,0.838118,68.020416,7.553973
0.107428,0.084961,0.054937,0.029839,78.830101,8.826017,6.715264,0.842153,68.063072,7.616495
0.106815,0.085782,0.054859,0.029766,78.803802,8.907544,6.712163,0.847399,68.090797,7.632498
0.107432,0.086346,0.054904,0.029940,78.909401,8.877065,6.719009,0.847887,68.004601,7.715358
0.107606,0.087096,0.055051,0.029910,78.884598,8.862633,6.722422,0.846175,67.967506,7.582437
0.108563,0.088321,0.055142,0.029733,78.845596,8.762744,6.723781,0.853070,68.007072,7.616469
0.106421,0.083374,0.054280,0.029371,78.967300,8.795961,6.692746,0.834587,68.068100,7.593745
0.107163,0.085979,0.054804,0.029690,78.853897,8.828012,6.706567,0.844437,68.067444,7.558764
0.106557,0.084689,0.054502,0.029320,78.836403,8.820736,6.708404,0.839687,67.942650,7.506453
0.107910,0.086215,0.055219,0.029785,79.017403,8.855949,6.720818,0.842425,67.868599,7.592876
0.108548,0.087838,0.054991,0.029775,78.987900,8.780029,6.723159,0.850851,67.969757,7.710561
0.106889,0.084428,0.054796,0.029920,78.935699,8.843406,6.704426,0.838804,67.985321,7.656701
0.107201,0.084423,0.054790,0.029745,78.830002,8.759365,6.717258,0.844624,68.028625,7.661349
0.107390,0.086093,0.054595,0.029665,78.665802,8.823638,6.717823,0.850274,68.074417,7.592086
0.108425,0.086066,0.055356,0.030149,78.918297,8.974366,6.719490,0.853312,68.080009,7.604958
0.106802,0.084747,0.054695,0.029907,78.927902,8.899322,6.700799,0.841885,68.018150,7.677076
0.106277,0.086916,0.054301,0.030026,78.793602,8.767923,6.690888,0.849612,68.060135,7.562891
0.107265,0.087044,0.054660,0.029984,78.794601,8.873865,6.707722,0.844643,67.973526,7.658607
0.107799,0.087525,0.055012,0.029508,78.994904,8.827604,6.714624,0.846672,68.056129,7.616784
0.105190,0.083678,0.054217,0.029796,78.693199,8.807755,6.694423,0.835300,68.105415,7.610164
0.108740,0.083900,0.055208,0.029784,78.796700,8.705675,6.728358,0.834679,68.034271,7.601143
0.108948,0.089331,0.054868,0.030018,78.769203,8.849578,6.730300,0.866597,68.050041,7.528006
0.108030,0.087112,0.054948,0.029869,78.787201,8.912213,6.725668,0.852942,67.966698,7.639911
0.108831,0.087390,0.055367,0.030118,79.019897,8.867100,6.722485,0.847539,67.954529,7.559875
0.109622,0.090482,0.055735,0.030224,79.115799,8.821485,6.732684,0.864154,67.795776,7.568998
0.107980,0.087596,0.054907,0.029704,78.747803,8.770912,6.720100,0.856429,68.123413,7.698125
0.108438,0.087749,0.054820,0.029764,78.808502,8.897455,6.724211,0.852137,68.074554,7.611320
0.107964,0.084893,0.055001,0.029759,78.934196,8.878732,6.716998,0.842830,67.935646,7.521201
0.107855,0.088149,0.054852,0.030026,78.804100,8.912527,6.724989,0.850041,68.009964,7.597801
0.106293,0.084177,0.054384,0.029498,78.656700,8.782945,6.706093,0.831294,68.138710,7.652702
0.110241,0.090904,0.055444,0.030373,78.989502,8.809526,6.731082,0.874822,67.895706,7.636061
0.109286,0.091065,0.055106,0.030108,78.795700,8.846142,6.731781,0.864836,67.909515,7.628514
0.108566,0.087991,0.055101,0.030139,78.831703,8.983411,6.721337,0.859705,68.021889,7.579323
0.107316,0.087487,0.054600,0.029548,78.910500,8.789933,6.708066,0.837202,67.951920,7.565800
0.108842,0.087015,0.055111,0.030049,78.765999,8.888797,6.731530,0.854249,68.042793,7.643601
0.107217,0.084686,0.054448,0.029302,78.782097,8.761100,6.711680,0.840550,68.042267,7.535309
0.107778,0.086916,0.054660,0.029849,78.664597,8.892756,6.730676,0.851374,68.018555,7.654793
0.107281,0.084235,0.055092,0.029295,78.916603,8.780940,6.715288,0.836840,67.954529,7.586946
0.108443,0.085972,0.054958,0.030147,78.791801,8.871001,6.725728,0.838927,68.026901,7.621641
0.107440,0.085309,0.054848,0.029547,78.879097,8.848222,6.713126,0.834632,68.023659,7.583492
0.108317,0.087507,0.054983,0.030407,78.860199,8.805370,6.716705,0.852706,68.051910,7.585549
0.107396,0.085338,0.055009,0.029989,78.994698,8.940671,6.714044,0.842477,68.001297,7.667560
0.107323,0.086825,0.054660,0.029969,78.851501,8.964622,6.711777,0.853477,67.918297,7.629300
0.107791,0.086937,0.054697,0.029431,78.855301,8.714218,6.718316,0.848563,68.032822,7.505920
0.107668,0.086529,0.054955,0.029609,79.012604,8.893723,6.720122,0.846877,67.904305,7.550397
0.107695,0.086481,0.054773,0.029581,78.836601,8.898827,6.717318,0.843337,67.974052,7.601538
0.108402,0.087030,0.054913,0.029807,78.798203,8.849781,6.722205,0.844123,68.008644,7.617730
0.106697,0.082929,0.054929,0.029954,78.745399,8.879476,6.713540,0.834004,68.110847,7.730044
0.107653,0.085958,0.054541,0.029438,78.836800,8.795756,6.704770,0.844665,68.086517,7.634673
0.107876,0.084350,0.054874,0.029358,78.846901,8.750318,6.722318,0.841583,67.980026,7.565139
0.106625,0.083582,0.054412,0.029338,78.734398,8.853465,6.708844,0.841846,68.124458,7.654218
0.108562,0.088791,0.054658,0.030001,78.835503,8.847860,6.718416,0.860254,67.963921,7.628854
0.107113,0.085626,0.054444,0.029356,78.740501,8.797712,6.710705,0.850171,68.047707,7.537193
0.106493,0.085385,0.054632,0.029535,78.736000,8.827491,6.715415,0.838567,67.999283,7.576129
0.107886,0.086809,0.054956,0.029830,78.812302,8.805212,6.724675,0.852737,67.948303,7.625419
0.106822,0.084507,0.054725,0.029718,78.861000,8.830594,6.713095,0.832395,67.944496,7.527368
0.107644,0.086448,0.055083,0.030496,78.802803,8.805893,6.717673,0.856960,68.137306,7.577265
0.107972,0.087215,0.054990,0.030309,78.794098,9.010689,6.723937,0.852440,67.954475,7.625550
0.108973,0.086763,0.055177,0.029994,78.942902,8.855385,6.730987,0.855752,67.881081,7.699709
0.109264,0.090577,0.055469,0.030304,79.079498,8.909385,6.727005,0.863619,68.022453,7.681504
0.106428,0.086092,0.054704,0.030074,78.745697,8.929321,6.708064,0.845961,67.910263,7.676242
0.107722,0.085944,0.054922,0.029637,78.825401,8.815905,6.716184,0.849846,67.993233,7.660853
0.107760,0.087638,0.054775,0.029649,78.797600,8.940783,6.720474,0.845382,68.022316,7.649644
0.107126,0.086144,0.054416,0.029278,78.840897,8.776702,6.702951,0.836721,68.001755,7.541438
0.107594,0.088493,0.054611,0.029970,78.760902,8.851228,6.713862,0.849892,68.063759,7.682988
0.107037,0.087651,0.054417,0.029371,78.668098,8.726925,6.710479,0.857244,68.081985,7.625498
